,Lat,Lon,Depth,pred_mean,pred_sd
87,-78.00767629560626,-106.08058010015438,1.74,0.43374128007579477,0.025531850363694198
88,-78.00767629560626,-106.08058010015438,1.76,0.4340477891310737,0.025542851799816014
89,-78.00767629560626,-106.08058010015438,1.78,0.43435430125537733,0.025528637439260395
90,-78.00767629560626,-106.08058010015438,1.8,0.43466081574822524,0.025547063412329422
91,-78.00767629560626,-106.08058010015438,1.82,0.43496733219873146,0.025543364768435262
92,-78.00767629560626,-106.08058010015438,1.84,0.4352738500379909,0.02556364125029392
93,-78.00767629560626,-106.08058010015438,1.86,0.4355803686718364,0.025558226407185684
94,-78.00767629560626,-106.08058010015438,1.88,0.43588688770400175,0.025537380682915764
95,-78.00767629560626,-106.08058010015438,1.9,0.436193406469823,0.025556665539041134
96,-78.00767629560626,-106.08058010015438,1.92,0.4364999245637102,0.025579969065755458
97,-78.00767629560626,-106.08058010015438,1.94,0.436806441321288,0.025553987803243475
98,-78.00767629560626,-106.08058010015438,1.96,0.4371129562261566,0.02557871330406309
99,-78.00767629560626,-106.08058010015438,1.98,0.4374194688164936,0.02557715898093502
100,-78.00767629560626,-106.08058010015438,2.0,0.4377259785403451,0.025579795454806074
101,-78.00767629560626,-106.08058010015438,2.02,0.43826931345149506,0.025559918971171772
102,-78.00767629560626,-106.08058010015438,2.04,0.43881268118439193,0.025563346834935413
103,-78.00767629560626,-106.08058010015438,2.06,0.43935607965363954,0.025560132095419973
104,-78.00767629560626,-106.08058010015438,2.08,0.439899506995063,0.025559104175929832
105,-78.00767629560626,-106.08058010015438,2.1,0.44044296114948955,0.025546569104699705
106,-78.00767629560626,-106.08058010015438,2.12,0.44098644013600186,0.02552015722398214
107,-78.00767629560626,-106.08058010015438,2.14,0.4415299419814662,0.025527438151964555
108,-78.00767629560626,-106.08058010015438,2.16,0.44207346468785025,0.025522790191999864
109,-78.00767629560626,-106.08058010015438,2.18,0.4426170063476079,0.02550548128584749
110,-78.00767629560626,-106.08058010015438,2.2,0.4431605648696483,0.0254694364804061
111,-78.00767629560626,-106.08058010015438,2.22,0.4437041383430284,0.02548400031439763
112,-78.00767629560626,-106.08058010015438,2.24,0.4442477247596992,0.025476483793794875
113,-78.00767629560626,-106.08058010015438,2.26,0.4447913220691296,0.025446873718930403
114,-78.00767629560626,-106.08058010015438,2.28,0.4453349283907466,0.025459234971296773
115,-78.00767629560626,-106.08058010015438,2.3000000000000003,0.4458785416933067,0.025450645575384543
116,-78.00767629560626,-106.08058010015438,2.32,0.44642215999789653,0.02546216945637565
117,-78.00767629560626,-106.08058010015438,2.34,0.44696578129969844,0.025433490523074823
118,-78.00767629560626,-106.08058010015438,2.36,0.447509403598141,0.025435792913508278
119,-78.00767629560626,-106.08058010015438,2.38,0.4480530250067979,0.025420951453287977
120,-78.00767629560626,-106.08058010015438,2.4,0.4485966434401612,0.0254169461237282
121,-78.00767629560626,-106.08058010015438,2.42,0.4491402569507887,0.02539707469713575
122,-78.00767629560626,-106.08058010015438,2.44,0.4496838635177417,0.025433828984111045
123,-78.00767629560626,-106.08058010015438,2.46,0.450227461189922,0.025427069671052703
124,-78.00767629560626,-106.08058010015438,2.48,0.4507710480367048,0.025400805551224735
125,-78.00767629560626,-106.08058010015438,2.5,0.4513146219430955,0.025406231886214607
126,-78.00767629560626,-106.08058010015438,2.52,0.4518581810866869,0.025404934812176882
127,-78.00767629560626,-106.08058010015438,2.54,0.45240172336274176,0.02541198608209354
128,-78.00767629560626,-106.08058010015438,2.56,0.45294524676650305,0.025385648385305947
129,-78.00767629560626,-106.08058010015438,2.58,0.45348874943460005,0.025394763812497664
130,-78.00767629560626,-106.08058010015438,2.6,0.45403222932341036,0.025411643108751627
131,-78.00767629560626,-106.08058010015438,2.62,0.45457568443691854,0.02540094046242091
132,-78.00767629560626,-106.08058010015438,2.64,0.45511911280389633,0.025428136845071236
133,-78.00767629560626,-106.08058010015438,2.66,0.45566251249056805,0.025396784850840952
134,-78.00767629560626,-106.08058010015438,2.68,0.4562058814125806,0.02538875468267919
135,-78.00767629560626,-106.08058010015438,2.7,0.45674921769665955,0.025417092762364726
136,-78.00767629560626,-106.08058010015438,2.72,0.4572925193123689,0.02542602311432396
137,-78.00767629560626,-106.08058010015438,2.74,0.4578357843217467,0.0254235402699561
138,-78.00767629560626,-106.08058010015438,2.76,0.4583790106771673,0.025420415103957157
139,-78.00767629560626,-106.08058010015438,2.78,0.4589221964226227,0.025412127962415276
140,-78.00767629560626,-106.08058010015438,2.8000000000000003,0.45946533966318165,0.025445255066842913
141,-78.00767629560626,-106.08058010015438,2.82,0.4600084383680986,0.025436879089803927
142,-78.00767629560626,-106.08058010015438,2.84,0.46055149055381506,0.025446878319725696
143,-78.00767629560626,-106.08058010015438,2.86,0.4610944942158625,0.02544866897801252
144,-78.00767629560626,-106.08058010015438,2.88,0.46163744748705376,0.025431565233745918
145,-78.00767629560626,-106.08058010015438,2.9,0.46218034829011523,0.025459163633316555
146,-78.00767629560626,-106.08058010015438,2.92,0.4627231947228984,0.025465550360644688
147,-78.00767629560626,-106.08058010015438,2.94,0.46326598476489694,0.02548490139168113
148,-78.00767629560626,-106.08058010015438,2.96,0.4638087164871788,0.02548351387679669
149,-78.00767629560626,-106.08058010015438,2.98,0.4643513879157091,0.0254918559517966
150,-78.00767629560626,-106.08058010015438,3.0,0.4648939971008454,0.025475632701002757
151,-78.00767629560626,-106.08058010015438,3.02,0.46522905408858223,0.02548444931290725
152,-78.00767629560626,-106.08058010015438,3.04,0.4655640929036541,0.025463811179460397
153,-78.00767629560626,-106.08058010015438,3.06,0.46589911311619553,0.0254539900097323
154,-78.00767629560626,-106.08058010015438,3.08,0.4662341142100851,0.025464843610008715
155,-78.00767629560626,-106.08058010015438,3.1,0.4665690958231453,0.02544198358651789
156,-78.00767629560626,-106.08058010015438,3.12,0.466904057339803,0.02543286211207439
157,-78.00767629560626,-106.08058010015438,3.14,0.46723899835276084,0.025438189237802014
158,-78.00767629560626,-106.08058010015438,3.16,0.46757391837180473,0.025420932104270197
159,-78.00767629560626,-106.08058010015438,3.18,0.46790881693366937,0.02542678746310832
160,-78.00767629560626,-106.08058010015438,3.2,0.46824369360879,0.02540029774715615
161,-78.00767629560626,-106.08058010015438,3.22,0.4685785478724603,0.025394978894717677
162,-78.00767629560626,-106.08058010015438,3.24,0.46891337925850174,0.02539172543808706
163,-78.00767629560626,-106.08058010015438,3.26,0.46924818734161594,0.0254004280671339
164,-78.00767629560626,-106.08058010015438,3.28,0.46958297153127476,0.025379070503427647
165,-78.00767629560626,-106.08058010015438,3.3000000000000003,0.4699177314741982,0.02538225800559501
166,-78.00767629560626,-106.08058010015438,3.3200000000000003,0.47025246668270815,0.025370487458282884
167,-78.00767629560626,-106.08058010015438,3.34,0.4705871766563065,0.025383873047236626
168,-78.00767629560626,-106.08058010015438,3.36,0.4709218609957006,0.025381231680706617
169,-78.00767629560626,-106.08058010015438,3.38,0.47125651907523824,0.02537047995925624
170,-78.00767629560626,-106.08058010015438,3.4,0.4715911505572826,0.025355069387546524
171,-78.00767629560626,-106.08058010015438,3.42,0.47192575494663924,0.02535172255516297
172,-78.00767629560626,-106.08058010015438,3.44,0.47226033173750975,0.025364269541127058
173,-78.00767629560626,-106.08058010015438,3.46,0.4725948804683259,0.02536482529985324
174,-78.00767629560626,-106.08058010015438,3.48,0.47292940074006984,0.025369473762012637
175,-78.00767629560626,-106.08058010015438,3.5,0.4732638919231617,0.025376536298715432
176,-78.00767629560626,-106.08058010015438,3.52,0.47359835373151377,0.025351991795963747
177,-78.00767629560626,-106.08058010015438,3.54,0.47393278555296414,0.025350787114945823
178,-78.00767629560626,-106.08058010015438,3.56,0.47426718701970755,0.025355776977528888
179,-78.00767629560626,-106.08058010015438,3.58,0.47460155761009476,0.02535351564151525
180,-78.00767629560626,-106.08058010015438,3.6,0.4749358968645136,0.025352703752970034
181,-78.00767629560626,-106.08058010015438,3.62,0.47527020431061096,0.02535989509231471
182,-78.00767629560626,-106.08058010015438,3.64,0.4756044794910211,0.02534991532521878
183,-78.00767629560626,-106.08058010015438,3.66,0.47593872192837233,0.025352844806899293
184,-78.00767629560626,-106.08058010015438,3.68,0.47627293108365965,0.025360743612200688
185,-78.00767629560626,-106.08058010015438,3.7,0.476607106713791,0.025348438028358407
186,-78.00767629560626,-106.08058010015438,3.72,0.4769412480516867,0.025374988436370288
187,-78.00767629560626,-106.08058010015438,3.74,0.4772753548608326,0.025363304721103937
188,-78.00767629560626,-106.08058010015438,3.76,0.4776094265379581,0.02537198960585899
189,-78.00767629560626,-106.08058010015438,3.78,0.47794346260785675,0.02536798093146557
190,-78.00767629560626,-106.08058010015438,3.8,0.47827746273287935,0.025377238136229864
191,-78.00767629560626,-106.08058010015438,3.82,0.478611426359593,0.025391428589367396
192,-78.00767629560626,-106.08058010015438,3.84,0.47894535303627916,0.02537024365195772
193,-78.00767629560626,-106.08058010015438,3.86,0.47927924232410957,0.02540396658806936
194,-78.00767629560626,-106.08058010015438,3.88,0.47961309366737026,0.025409315266687046
195,-78.00767629560626,-106.08058010015438,3.9,0.4799469066965076,0.02538201489450683
196,-78.00767629560626,-106.08058010015438,3.92,0.48028068088395504,0.02541236335911376
197,-78.00767629560626,-106.08058010015438,3.94,0.48061441578862835,0.025417937784217925
198,-78.00767629560626,-106.08058010015438,3.96,0.4809481109610125,0.02541826826815607
199,-78.00767629560626,-106.08058010015438,3.98,0.48128176592154803,0.025423837622425418
200,-78.00767629560626,-106.08058010015438,4.0,0.4816153801006598,0.025458274938434854
201,-78.00767629560626,-106.08058010015438,4.0200000000000005,0.48201791562618196,0.025429795111695228
202,-78.00767629560626,-106.08058010015438,4.04,0.4824204064077369,0.025417692974140343
203,-78.00767629560626,-106.08058010015438,4.0600000000000005,0.4828228517549416,0.025402498473274904
204,-78.00767629560626,-106.08058010015438,4.08,0.4832252506883389,0.025401923551853237
205,-78.00767629560626,-106.08058010015438,4.1,0.48362760243928027,0.025384387440656176
206,-78.00767629560626,-106.08058010015438,4.12,0.4840299061393688,0.025393512971347273
207,-78.00767629560626,-106.08058010015438,4.14,0.4844321609392728,0.02537943827242359
208,-78.00767629560626,-106.08058010015438,4.16,0.48483436603958996,0.025351122147334065
209,-78.00767629560626,-106.08058010015438,4.18,0.4852365205079702,0.02535977968888678
210,-78.00767629560626,-106.08058010015438,4.2,0.4856386237226437,0.02535412142131369
211,-78.00767629560626,-106.08058010015438,4.22,0.48604067461123274,0.02534253489548658
212,-78.00767629560626,-106.08058010015438,4.24,0.4864426724374239,0.025320575781001053
213,-78.00767629560626,-106.08058010015438,4.26,0.4868446163664855,0.025317742124172347
214,-78.00767629560626,-106.08058010015438,4.28,0.4872465054666244,0.025332214031285643
215,-78.00767629560626,-106.08058010015438,4.3,0.4876483390510392,0.025331062426955247
216,-78.00767629560626,-106.08058010015438,4.32,0.48805011620609057,0.02531779757643355
217,-78.00767629560626,-106.08058010015438,4.34,0.4884518361016261,0.025305429212789162
218,-78.00767629560626,-106.08058010015438,4.36,0.4888534978877136,0.025294117119859034
219,-78.00767629560626,-106.08058010015438,4.38,0.4892551007648047,0.02529696519047963
220,-78.00767629560626,-106.08058010015438,4.4,0.4896566438599405,0.02530307064160151
221,-78.00767629560626,-106.08058010015438,4.42,0.4900581263655445,0.02529620125696341
222,-78.00767629560626,-106.08058010015438,4.44,0.49045954745849024,0.025300341533706618
223,-78.00767629560626,-106.08058010015438,4.46,0.49086090626266327,0.025290006673183252
224,-78.00767629560626,-106.08058010015438,4.48,0.4912622019935118,0.025279536730142983
225,-78.00767629560626,-106.08058010015438,4.5,0.49166343378940275,0.025276389542222638
226,-78.00767629560626,-106.08058010015438,4.5200000000000005,0.4920646008404943,0.025265844133478262
227,-78.00767629560626,-106.08058010015438,4.54,0.4924657022577336,0.02526563944871473
228,-78.00767629560626,-106.08058010015438,4.5600000000000005,0.49286673725160013,0.025266633077175357
229,-78.00767629560626,-106.08058010015438,4.58,0.4932677050666768,0.025274786595197316
230,-78.00767629560626,-106.08058010015438,4.6000000000000005,0.49366860479345315,0.0252826049275749
231,-78.00767629560626,-106.08058010015438,4.62,0.4940694354964073,0.025296987100959758
232,-78.00767629560626,-106.08058010015438,4.64,0.4944701966219241,0.02529082338610594
233,-78.00767629560626,-106.08058010015438,4.66,0.49487088713282146,0.02526866387311303
234,-78.00767629560626,-106.08058010015438,4.68,0.49527150616700727,0.02530502560260347
235,-78.00767629560626,-106.08058010015438,4.7,0.49567205314355134,0.025293561538105108
236,-78.00767629560626,-106.08058010015438,4.72,0.4960725269825361,0.02529804867619604
237,-78.00767629560626,-106.08058010015438,4.74,0.49647292697016154,0.02530529202232961
238,-78.00767629560626,-106.08058010015438,4.76,0.4968732522787444,0.02528212893138059
239,-78.00767629560626,-106.08058010015438,4.78,0.4972735020460957,0.02529827392799318
240,-78.00767629560626,-106.08058010015438,4.8,0.4976736755328051,0.02529089556970928
241,-78.00767629560626,-106.08058010015438,4.82,0.4980737718313633,0.02530953397788977
242,-78.00767629560626,-106.08058010015438,4.84,0.4984737901765121,0.025312057625866618
243,-78.00767629560626,-106.08058010015438,4.86,0.49887372967897586,0.025297321935220125
244,-78.00767629560626,-106.08058010015438,4.88,0.4992735896170772,0.025306539405814062
245,-78.00767629560626,-106.08058010015438,4.9,0.4996733691290799,0.025319006404457556
246,-78.00767629560626,-106.08058010015438,4.92,0.5000730673390464,0.025321114113179173
247,-78.00767629560626,-106.08058010015438,4.94,0.500472683516589,0.0253439963729588
248,-78.00767629560626,-106.08058010015438,4.96,0.500872216830392,0.025344210955804528
249,-78.00767629560626,-106.08058010015438,4.98,0.501271666314631,0.025341559667821346
250,-78.00767629560626,-106.08058010015438,5.0,0.5016710314125254,0.025352687070019697
251,-78.00767629560626,-106.08058010015438,5.0200000000000005,0.5018967313791606,0.025335242787051168
252,-78.00767629560626,-106.08058010015438,5.04,0.5021223925786532,0.025311495749009687
253,-78.00767629560626,-106.08058010015438,5.0600000000000005,0.5023480150209515,0.025339507073757598
254,-78.00767629560626,-106.08058010015438,5.08,0.5025735985719794,0.025341703925849213
255,-78.00767629560626,-106.08058010015438,5.1000000000000005,0.5027991431255805,0.02532109194439455
256,-78.00767629560626,-106.08058010015438,5.12,0.5030246485101483,0.02531686545502103
257,-78.00767629560626,-106.08058010015438,5.14,0.5032501147343958,0.02531920920849501
258,-78.00767629560626,-106.08058010015438,5.16,0.5034755417632579,0.025330094127539324
259,-78.00767629560626,-106.08058010015438,5.18,0.5037009292754214,0.02532920577943111
260,-78.00767629560626,-106.08058010015438,5.2,0.503926277357253,0.02529971338070526
261,-78.00767629560626,-106.08058010015438,5.22,0.5041515858175452,0.025301078992622884
262,-78.00767629560626,-106.08058010015438,5.24,0.5043768545751857,0.02530974678733553
263,-78.00767629560626,-106.08058010015438,5.26,0.504602083483091,0.025291672904729553
264,-78.00767629560626,-106.08058010015438,5.28,0.5048272725723382,0.025279240680467524
265,-78.00767629560626,-106.08058010015438,5.3,0.5050524217150001,0.025303699207516895
266,-78.00767629560626,-106.08058010015438,5.32,0.505277530681377,0.02529990580660483
267,-78.00767629560626,-106.08058010015438,5.34,0.5055025994952641,0.02529901125681605
268,-78.00767629560626,-106.08058010015438,5.36,0.505727627981725,0.02529207017362737
269,-78.00767629560626,-106.08058010015438,5.38,0.5059526161868895,0.025278475428234942
270,-78.00767629560626,-106.08058010015438,5.4,0.5061775638710893,0.02527626030158414
271,-78.00767629560626,-106.08058010015438,5.42,0.5064024709319787,0.025267549152373007
272,-78.00767629560626,-106.08058010015438,5.44,0.5066273373517534,0.025278500042781697
273,-78.00767629560626,-106.08058010015438,5.46,0.5068521630187257,0.025266966610240752
274,-78.00767629560626,-106.08058010015438,5.48,0.5070769477464715,0.02527473665774803
275,-78.00767629560626,-106.08058010015438,5.5,0.5073016915463716,0.0252646008494348
276,-78.00767629560626,-106.08058010015438,5.5200000000000005,0.5075263943173002,0.025263980653343166
277,-78.00767629560626,-106.08058010015438,5.54,0.5077510558588327,0.025243279890464442
278,-78.00767629560626,-106.08058010015438,5.5600000000000005,0.507975676099655,0.025255314427623857
279,-78.00767629560626,-106.08058010015438,5.58,0.5082002550701852,0.02526204919467717
280,-78.00767629560626,-106.08058010015438,5.6000000000000005,0.5084247925672013,0.0252586120378653
281,-78.00767629560626,-106.08058010015438,5.62,0.508649288428831,0.025240226098357178
282,-78.00767629560626,-106.08058010015438,5.64,0.5088737426624281,0.02522601225504315
283,-78.00767629560626,-106.08058010015438,5.66,0.509098155284547,0.025246498510033924
284,-78.00767629560626,-106.08058010015438,5.68,0.5093225259384027,0.02524044901263577
285,-78.00767629560626,-106.08058010015438,5.7,0.509546854682803,0.02522703424541896
286,-78.00767629560626,-106.08058010015438,5.72,0.5097711413524751,0.025224977368988964
287,-78.00767629560626,-106.08058010015438,5.74,0.5099953858844182,0.025236808814037188
288,-78.00767629560626,-106.08058010015438,5.76,0.5102195882401732,0.025239965226941767
289,-78.00767629560626,-106.08058010015438,5.78,0.5104437482480164,0.025221795564134515
290,-78.00767629560626,-106.08058010015438,5.8,0.5106678657862461,0.025201462866499987
291,-78.00767629560626,-106.08058010015438,5.82,0.5108919408403171,0.02522366148544322
292,-78.00767629560626,-106.08058010015438,5.84,0.5111159732582808,0.025220862764199554
293,-78.00767629560626,-106.08058010015438,5.86,0.5113399629458012,0.025195743038162657
294,-78.00767629560626,-106.08058010015438,5.88,0.5115639099139578,0.025220689536273756
295,-78.00767629560626,-106.08058010015438,5.9,0.5117878139337085,0.02518777422996396
296,-78.00767629560626,-106.08058010015438,5.92,0.5120116749404785,0.0251951646825421
297,-78.00767629560626,-106.08058010015438,5.94,0.5122354928907747,0.025194012255294735
298,-78.00767629560626,-106.08058010015438,5.96,0.5124592676186841,0.02521011288661504
299,-78.00767629560626,-106.08058010015438,5.98,0.51268299901419,0.02519070244673147
300,-78.00767629560626,-106.08058010015438,6.0,0.5129066870982446,0.02520211763807362
301,-78.00767629560626,-106.08058010015438,6.0200000000000005,0.5131303317315572,0.025169349238409588
302,-78.00767629560626,-106.08058010015438,6.04,0.5133539327260607,0.025185059245965702
303,-78.00767629560626,-106.08058010015438,6.0600000000000005,0.5135774900437283,0.025182970201465683
304,-78.00767629560626,-106.08058010015438,6.08,0.5138010036577167,0.025192523742137193
305,-78.00767629560626,-106.08058010015438,6.1000000000000005,0.5140244733675285,0.02518904153767441
306,-78.00767629560626,-106.08058010015438,6.12,0.5142478990754326,0.025189942767004474
307,-78.00767629560626,-106.08058010015438,6.140000000000001,0.5144712808262454,0.02519287771586807
308,-78.00767629560626,-106.08058010015438,6.16,0.5146946184644736,0.02518882669393977
309,-78.00767629560626,-106.08058010015438,6.18,0.5149179118344954,0.02518373112476962
310,-78.00767629560626,-106.08058010015438,6.2,0.5151411608469493,0.02516328281875232
311,-78.00767629560626,-106.08058010015438,6.22,0.5153643654252383,0.02517490915006139
312,-78.00767629560626,-106.08058010015438,6.24,0.5155875254983058,0.025166439459959965
313,-78.00767629560626,-106.08058010015438,6.26,0.5158106409851198,0.02516442546430842
314,-78.00767629560626,-106.08058010015438,6.28,0.5160337117106968,0.02514217139418481
315,-78.00767629560626,-106.08058010015438,6.3,0.5162567377477107,0.025138460204908647
316,-78.00767629560626,-106.08058010015438,6.32,0.5164797188164096,0.025154451326142215
317,-78.00767629560626,-106.08058010015438,6.34,0.5167026548722363,0.02515561956850584
318,-78.00767629560626,-106.08058010015438,6.36,0.5169255458857558,0.02516208895775657
319,-78.00767629560626,-106.08058010015438,6.38,0.5171483917421547,0.02514527471912003
320,-78.00767629560626,-106.08058010015438,6.4,0.5173711923335733,0.02515031869582697
321,-78.00767629560626,-106.08058010015438,6.42,0.5175939475596624,0.025151673070237305
322,-78.00767629560626,-106.08058010015438,6.44,0.5178166573481272,0.02514528687407645
323,-78.00767629560626,-106.08058010015438,6.46,0.5180393215722032,0.025144429987560443
324,-78.00767629560626,-106.08058010015438,6.48,0.5182619401341185,0.02515403129918406
325,-78.00767629560626,-106.08058010015438,6.5,0.518484512975635,0.02512268010947978
326,-78.00767629560626,-106.08058010015438,6.5200000000000005,0.5187070400511018,0.02514369034793279
327,-78.00767629560626,-106.08058010015438,6.54,0.5189295211620574,0.025132455751622894
328,-78.00767629560626,-106.08058010015438,6.5600000000000005,0.5191519562141055,0.0251186760088302
329,-78.00767629560626,-106.08058010015438,6.58,0.5193743452929351,0.02514770739062356
